#{"t_start": 1760168200.6809075, "env_id": "None"}
r,l,t
10.0,10,87.954792
9.0,9,87.960539
10.0,10,87.968252
10.0,10,87.977076
10.0,10,87.9834
11.0,11,87.992112
10.0,10,88.000684
10.0,10,88.006727
10.0,10,88.015959
10.0,10,88.022271
10.0,10,88.030864
13.0,12,88.039497
10.0,10,88.046546
10.0,10,88.055183
9.0,9,88.060998
9.0,9,88.067178
10.0,10,88.075992
11.0,11,88.083836
11.0,11,88.092504
10.0,10,88.101151
8.0,8,88.107204
10.0,10,88.113756
9.0,9,88.120051
9.0,9,88.127597
10.0,10,88.134686
9.0,9,88.140844
9.0,9,88.149639
10.0,10,88.154207
8.0,8,88.159028
11.0,11,88.166257
9.0,9,88.172375
12.0,11,88.182798
10.0,10,88.188412
10.0,10,88.197179
10.0,10,88.203325
12.0,12,88.212075
9.0,9,88.221268
9.0,9,88.226803
10.0,10,88.232954
9.0,9,88.241721
9.0,9,88.247827
9.0,9,88.253805
10.0,10,88.262181
10.0,10,88.268308
10.0,10,88.277586
11.0,11,88.28379
8.0,8,88.291014
9.0,9,88.298665
8.0,8,88.304436
10.0,10,88.311487
8.0,8,88.317049
10.0,10,88.324682
8.0,8,88.330786
10.0,10,88.337827
8.0,8,88.343373
9.0,9,88.350338
10.0,10,88.35742
10.0,10,88.36346
9.0,9,88.371104
9.0,9,88.377258
10.0,10,88.383001
9.0,9,88.391553
9.0,9,88.397254
9.0,9,88.403394
10.0,10,88.412159
10.0,10,88.418398
10.0,10,88.426993
8.0,8,88.432649
10.0,10,88.438785
9.0,9,88.446053
9.0,9,88.453654
10.0,10,88.45925
11.0,11,88.468321
9.0,9,88.47342
9.0,9,88.480231
10.0,10,88.487874
9.0,9,88.494038
9.0,9,88.502324
10.0,10,88.512394
9.0,9,88.519008
10.0,10,88.526712
10.0,10,88.533991
10.0,10,88.547672
9.0,9,88.556401
9.0,9,88.562589
9.0,9,88.568328
9.0,9,88.57703
9.0,9,88.582864
10.0,10,88.59057
10.0,10,88.599345
10.0,10,88.605529
10.0,10,88.615217
8.0,8,88.6229
8.0,8,88.62861
9.0,9,88.636334
10.0,10,88.647174
9.0,9,88.653261
10.0,10,88.659813
9.0,9,88.666942
10.0,10,88.674214
9.0,9,88.680467
9.0,9,88.689043
8.0,8,88.694038
10.0,10,88.70123
9.0,9,88.706902
9.0,9,88.714643
9.0,9,88.721192
10.0,10,88.727752
12.0,12,88.735806
8.0,8,88.742033
10.0,10,88.750096
12.0,11,88.757716
9.0,9,88.763286
10.0,10,88.770519
10.0,10,88.778767
10.0,10,88.784415
10.0,10,88.792463
9.0,9,88.799507
10.0,10,88.807072
9.0,9,88.81337
10.0,10,88.818419
10.0,10,88.826019
10.0,10,88.83167
9.0,9,88.8409
11.0,11,88.847747
11.0,11,88.855526
9.0,9,88.862752
8.0,8,88.868899
9.0,9,88.879219
10.0,10,88.885399
9.0,9,88.893102
9.0,9,88.903938
10.0,10,88.911587
10.0,10,88.920805
9.0,9,88.929212
9.0,9,88.937444
9.0,9,88.94368
9.0,9,88.955336
9.0,9,88.961403
9.0,9,88.967953
10.0,10,88.976705
8.0,8,88.982834
9.0,9,88.990065
9.0,9,88.99621
8.0,8,89.003274
10.0,10,89.010974
11.0,11,89.018083
10.0,10,89.02663
10.0,10,89.032741
10.0,10,89.040915
10.0,10,89.04803
10.0,10,89.055153
10.0,10,89.060692
10.0,10,89.068238
8.0,8,89.074784
9.0,9,89.080353
9.0,9,89.085977
9.0,9,89.09427
10.0,10,89.100915
9.0,9,89.107162
9.0,9,89.114784
10.0,10,89.121341
8.0,8,89.12715
13.0,12,89.137202
9.0,9,89.143241
10.0,10,89.150927
10.0,10,89.156483
9.0,9,89.165715
9.0,9,89.171847
10.0,10,89.178504
10.0,10,89.186604
10.0,10,89.19218
9.0,9,89.199944
9.0,9,89.207355
10.0,10,89.214423
8.0,8,89.239079
10.0,10,89.253158
9.0,9,89.261771
8.0,8,89.272397
9.0,9,89.280166
9.0,9,89.300639
10.0,10,89.309247
9.0,9,89.3164
9.0,9,89.330081
9.0,9,89.339252
10.0,10,89.345345
10.0,10,89.354083
9.0,9,89.360835
9.0,9,89.365963
9.0,9,89.374683
9.0,9,89.380244
9.0,9,89.386372
8.0,8,89.39207
10.0,10,89.401304
9.0,9,89.406996
10.0,10,89.414145
9.0,9,89.421787
10.0,10,89.427913
10.0,10,89.436491
10.0,10,89.442395
9.0,9,89.448075
10.0,10,89.455296
9.0,9,89.463011
11.0,11,89.471326
10.0,10,89.478377
11.0,11,89.487449
11.0,11,89.496705
9.0,9,89.502546
10.0,10,89.51335
9.0,9,89.520661
9.0,9,89.526843
10.0,10,89.537542
9.0,9,89.545244
9.0,9,89.553637
9.0,9,89.559824
10.0,10,89.570849
11.0,11,89.578033
9.0,9,89.584856
9.0,9,89.592118
11.0,11,89.600537
10.0,10,89.606617
8.0,8,89.613867
15.0,15,89.625586
9.0,9,89.631683
9.0,9,89.639138
9.0,9,89.645317
9.0,9,89.652993
10.0,10,89.660734
8.0,8,89.667541
8.0,8,89.673177
10.0,10,89.678896
8.0,8,89.686033
10.0,10,89.693584
9.0,9,89.70036
9.0,9,89.706393
9.0,9,89.711952
9.0,9,89.721012
9.0,9,89.726673
9.0,9,89.733016
9.0,9,89.739131
10.0,10,89.747686
9.0,9,89.753396
9.0,9,89.759555
10.0,10,89.76838
10.0,10,89.774002
10.0,10,89.784407
10.0,10,89.79057
9.0,9,89.799342
9.0,9,89.805479
9.0,9,89.811554
10.0,10,89.820179
8.0,8,89.826209
10.0,10,89.832396
10.0,10,89.840504
9.0,9,89.846549
9.0,9,89.853685
9.0,9,89.859803
9.0,9,89.868679
9.0,9,89.874854
10.0,10,89.884143
8.0,8,89.890299
8.0,8,89.895985
9.0,9,89.904745
8.0,8,89.910447
10.0,10,89.91663
9.0,9,89.922833
9.0,9,89.93271
8.0,8,89.939312
10.0,10,89.944921
10.0,10,89.954001
10.0,10,89.963406
10.0,10,89.970706
9.0,9,89.976453
10.0,10,89.984152
9.0,9,89.992965
10.0,10,90.00023
10.0,10,90.009491
10.0,10,90.015643
9.0,9,90.021357
8.0,8,90.027523
9.0,9,90.036253
10.0,10,90.041866
8.0,8,90.047996
9.0,9,90.055274
9.0,9,90.063569
8.0,8,90.068722
10.0,10,90.074955
9.0,9,90.081063
9.0,9,90.089872
11.0,11,90.097119
10.0,10,90.104446
9.0,9,90.112134
9.0,9,90.117825
9.0,9,90.127037
9.0,9,90.133309
10.0,10,90.138917
9.0,9,90.147142
8.0,8,90.15273
14.0,13,90.162124
9.0,9,90.167828
10.0,10,90.175372
10.0,10,90.18091
10.0,10,90.190102
9.0,9,90.19726
9.0,9,90.202851
10.0,10,90.212795
9.0,9,90.21895
10.0,10,90.226246
9.0,9,90.236598
9.0,9,90.242333
10.0,10,90.248464
8.0,8,90.254629
10.0,10,90.264506
9.0,9,90.271042
11.0,11,90.279313
9.0,9,90.286933
9.0,9,90.294344
10.0,10,90.302834
9.0,9,90.310083
9.0,9,90.314709
9.0,9,90.323547
9.0,9,90.330822
10.0,10,90.336486
9.0,9,90.345697
10.0,10,90.354497
9.0,9,90.363352
10.0,10,90.373965
8.0,8,90.38171
10.0,10,90.389439
10.0,10,90.401642
9.0,9,90.407784
10.0,10,90.41661
9.0,9,90.425775
9.0,9,90.434652
8.0,8,90.44478
9.0,9,90.451024
15.0,14,90.465019
11.0,11,90.475805
11.0,11,90.483075
9.0,9,90.493799
10.0,10,90.50085
9.0,9,90.509127
9.0,9,90.517333
10.0,10,90.525134
10.0,10,90.533252
10.0,10,90.539295
9.0,9,90.547923
10.0,10,90.557349
8.0,8,90.562917
9.0,9,90.570576
8.0,8,90.577873
10.0,10,90.587164
8.0,8,90.593468
9.0,9,90.603409
10.0,10,90.609579
8.0,8,90.618219
10.0,10,90.627586
9.0,9,90.63487
9.0,9,90.641015
9.0,9,90.649857
8.0,8,90.656702
9.0,9,90.665343
10.0,10,90.675522
9.0,9,90.687471
12.0,11,90.696064
10.0,10,90.704727
10.0,10,90.711477
10.0,10,90.71971
10.0,10,90.727621
8.0,8,90.735189
10.0,10,90.745822
9.0,9,90.753538
9.0,9,90.759319
9.0,9,90.76858
11.0,11,90.775049
10.0,10,90.785889
9.0,9,90.793294
9.0,9,90.801051
8.0,8,90.807231
10.0,10,90.834896
10.0,10,90.856388
10.0,10,90.869126
11.0,11,90.881126
10.0,10,90.88717
8.0,8,90.906889
11.0,11,90.91666
10.0,10,90.924044
10.0,10,90.932141
11.0,11,90.943465
10.0,10,90.950105
9.0,9,90.956398
9.0,9,90.965034
12.0,12,90.974084
9.0,9,90.979716
8.0,8,90.986259
11.0,11,90.994921
10.0,10,91.002597
9.0,9,91.009808
9.0,9,91.017441
10.0,10,91.024073
9.0,9,91.030192
10.0,10,91.039
10.0,10,91.045166
10.0,10,91.053854
10.0,10,91.060462
10.0,10,91.068218
9.0,9,91.073812
8.0,8,91.079941
10.0,10,91.089159
11.0,11,91.096297
9.0,9,91.103393
9.0,9,91.110527
10.0,10,91.116568
9.0,9,91.124422
10.0,10,91.131529
11.0,11,91.140108
10.0,10,91.145836
9.0,9,91.156704
9.0,9,91.166396
10.0,10,91.178363
10.0,10,91.188305
10.0,10,91.194367
8.0,8,91.200511
9.0,9,91.207693
9.0,9,91.213828
9.0,9,91.220011
11.0,11,91.228601
10.0,10,91.234681
9.0,9,91.243314
9.0,9,91.250084
9.0,9,91.256068
10.0,10,91.265264
10.0,10,91.272501
9.0,9,91.277104
10.0,10,91.284832
9.0,9,91.290962
10.0,10,91.298514
11.0,11,91.305565
8.0,8,91.311606
9.0,9,91.319189
10.0,10,91.326859
9.0,9,91.332538
8.0,8,91.338739
10.0,10,91.347417
8.0,8,91.353162
12.0,12,91.362346
9.0,9,91.368024
12.0,11,91.375644
8.0,8,91.382356
11.0,11,91.390394
10.0,10,91.396507
10.0,10,91.403542
9.0,9,91.409081
10.0,10,91.415224
10.0,10,91.423284
9.0,9,91.428027
9.0,9,91.433561
10.0,10,91.440727
9.0,9,91.446854
10.0,10,91.455837
9.0,9,91.461375
10.0,10,91.466409
10.0,10,91.473102
10.0,10,91.480779
10.0,10,91.48805
8.0,8,91.494161
9.0,9,91.500856
9.0,9,91.506428
9.0,9,91.514703
9.0,9,91.52078
8.0,8,91.526825
10.0,10,91.533364
9.0,9,91.541999
10.0,10,91.548598
10.0,10,91.556139
9.0,9,91.562171
8.0,8,91.567749
10.0,10,91.575417
8.0,8,91.580182
9.0,9,91.588747
10.0,10,91.595811
10.0,10,91.603454
10.0,10,91.610626
10.0,10,91.617786
10.0,10,91.624052
9.0,9,91.630658
10.0,10,91.638316
10.0,10,91.64398
13.0,12,91.653173
9.0,9,91.661361
9.0,9,91.667493
9.0,9,91.673641
9.0,9,91.679679
10.0,10,91.686644
9.0,9,91.692759
11.0,11,91.703008
9.0,9,91.70761
9.0,9,91.713804
9.0,9,91.720912
10.0,10,91.727008
9.0,9,91.733132
10.0,10,91.74189
9.0,9,91.74757
8.0,8,91.753235
8.0,8,91.759339
9.0,9,91.765506
10.0,10,91.774066
10.0,10,91.780389
9.0,9,91.789038
9.0,9,91.795077
10.0,10,91.800669
10.0,10,91.810434
10.0,10,91.81625
9.0,9,91.824873
9.0,9,91.830541
9.0,9,91.836679
10.0,10,91.845772
10.0,10,91.852342
9.0,9,91.858455
10.0,10,91.866001
9.0,9,91.872048
8.0,8,91.878206
9.0,9,91.884329
9.0,9,91.892917
10.0,10,91.899028
10.0,10,91.906233
10.0,10,91.912899
10.0,10,91.921032
9.0,9,91.927572
10.0,10,91.933606
10.0,10,91.942199
9.0,9,91.948236
9.0,9,91.95432
10.0,10,91.963536
8.0,8,91.969271
8.0,8,91.975415
9.0,9,91.981165
10.0,10,91.990224
9.0,9,91.995803
9.0,9,92.001485
9.0,9,92.007625
10.0,10,92.016331
9.0,9,92.02237
10.0,10,92.029043
10.0,10,92.036698
10.0,10,92.045406
9.0,9,92.051447
9.0,9,92.05698
9.0,9,92.062631
9.0,9,92.070286
8.0,8,92.076957
10.0,10,92.082579
10.0,10,92.092229
9.0,9,92.098274
9.0,9,92.104818
9.0,9,92.109902
10.0,10,92.116955
10.0,10,92.122993
10.0,10,92.130117
10.0,10,92.137305
9.0,9,92.144572
8.0,8,92.149141
10.0,10,92.156363
10.0,10,92.165536
8.0,8,92.171656
9.0,9,92.177741
9.0,9,92.182774
10.0,10,92.189892
11.0,11,92.197522
11.0,11,92.20322
9.0,9,92.20941
10.0,10,92.215902
10.0,10,92.222014
9.0,9,92.22869
10.0,10,92.235336
10.0,10,92.243606
9.0,9,92.249707
10.0,10,92.25582
8.0,8,92.261496
9.0,9,92.269108
8.0,8,92.2753
9.0,9,92.282338
9.0,9,92.288465
10.0,10,92.297205
11.0,11,92.30335
11.0,11,92.310633
10.0,10,92.320248
9.0,9,92.326799
9.0,9,92.331327
11.0,11,92.339026
10.0,10,92.345589
9.0,9,92.352767
8.0,8,92.358896
9.0,9,92.365019
10.0,10,92.372207
10.0,10,92.379886
9.0,9,92.386928
10.0,10,92.394544
9.0,9,92.400229
9.0,9,92.406513
9.0,9,92.412551
11.0,11,92.42113
9.0,9,92.426739
10.0,10,92.435431
9.0,9,92.442782
10.0,10,92.449825
10.0,10,92.457483
9.0,9,92.464653
9.0,9,92.472369
9.0,9,92.478047
10.0,10,92.484175
10.0,10,92.493406
9.0,9,92.499552
8.0,8,92.505721
11.0,11,92.511896
8.0,8,92.516485
10.0,10,92.522125
9.0,9,92.530835
10.0,10,92.537876
9.0,9,92.543082
11.0,11,92.550787
9.0,9,92.557991
9.0,9,92.565651
9.0,9,92.572374
10.0,10,92.577945
9.0,9,92.586505
10.0,10,92.592439
8.0,8,92.598577
12.0,12,92.607378
8.0,8,92.613499
9.0,9,92.620159
10.0,10,92.62729
9.0,9,92.633376
10.0,10,92.640066
10.0,10,92.647733
9.0,9,92.653407
10.0,10,92.659524
10.0,10,92.664084
10.0,10,92.673452
8.0,8,92.679572
9.0,9,92.685274
8.0,8,92.689871
9.0,9,92.695966
9.0,9,92.703279
9.0,9,92.709628
8.0,8,92.716228
9.0,9,92.722267
10.0,10,92.729893
9.0,9,92.736059
11.0,11,92.743661
10.0,10,92.750348
9.0,9,92.757538
11.0,11,92.766219
9.0,9,92.771751
9.0,9,92.780526
13.0,13,92.790295
9.0,9,92.795404
11.0,11,92.804737
10.0,10,92.810924
10.0,10,92.819092
10.0,10,92.825303
9.0,9,92.835192
9.0,9,92.840304
10.0,10,92.848036
10.0,10,92.854939
10.0,10,92.861099
9.0,9,92.868887
8.0,8,92.875972
10.0,10,92.883029
9.0,9,92.889077
11.0,11,92.897761
9.0,9,92.904619
10.0,10,92.912284
9.0,9,92.917959
10.0,10,92.927159
10.0,10,92.933446
10.0,10,92.94208
10.0,10,92.948117
8.0,8,92.953716
9.0,9,92.961446
9.0,9,92.969765
8.0,8,92.974304
8.0,8,92.980531
10.0,10,92.987273
9.0,9,92.993411
9.0,9,93.001813
9.0,9,93.007854
9.0,9,93.014912
10.0,10,93.022587
10.0,10,93.028282
9.0,9,93.03451
10.0,10,93.044154
9.0,9,93.050699
8.0,8,93.057249
10.0,10,93.063802
10.0,10,93.068852
8.0,8,93.074013
9.0,9,93.081081
10.0,10,93.088159
9.0,9,93.094204
9.0,9,93.100894
8.0,8,93.107978
10.0,10,93.11413
8.0,8,93.121346
9.0,9,93.127456
9.0,9,93.133702
9.0,9,93.141841
9.0,9,93.147966
8.0,8,93.153686
12.0,12,93.161417
9.0,9,93.167632
8.0,8,93.173793
9.0,9,93.179913
9.0,9,93.188526
10.0,10,93.196095
10.0,10,93.204565
10.0,10,93.210598
10.0,10,93.21921
10.0,10,93.225269
10.0,10,93.234107
9.0,9,93.240146
9.0,9,93.246814
11.0,11,93.254469
8.0,8,93.260662
8.0,8,93.266711
11.0,11,93.27582
9.0,9,93.281948
9.0,9,93.288089
10.0,10,93.29531
9.0,9,93.301033
9.0,9,93.305566
9.0,9,93.311188
10.0,10,93.31732
9.0,9,93.322996
9.0,9,93.327624
9.0,9,93.336301
9.0,9,93.342455
9.0,9,93.348593
8.0,8,93.354239
9.0,9,93.360396
10.0,10,93.369695
10.0,10,93.375502
10.0,10,93.384128
8.0,8,93.390167
8.0,8,93.396204
11.0,11,93.403621
9.0,9,93.409742
10.0,10,93.417407
9.0,9,93.424528
10.0,10,93.431736
8.0,8,93.43677
9.0,9,93.443888
10.0,10,93.451077
9.0,8,93.457213
8.0,8,93.463383
10.0,10,93.469984
10.0,10,93.478037
10.0,10,93.485186
9.0,9,93.493535
9.0,9,93.499803
9.0,9,93.506523
10.0,10,93.514707
10.0,10,93.52086
10.0,10,93.529538
10.0,10,93.536695
10.0,10,93.54491
9.0,9,93.551078
8.0,8,93.557895
10.0,10,93.564102
9.0,9,93.572809
10.0,10,93.580558
9.0,9,93.586165
10.0,10,93.595638
8.0,8,93.603027
10.0,10,93.610204
9.0,9,93.620084
8.0,8,93.628498
11.0,11,93.636177
9.0,9,93.647274
9.0,9,93.652891
10.0,10,93.660053
10.0,10,93.670327
9.0,9,93.677873
8.0,8,93.686158
10.0,10,93.695623
9.0,9,93.701785
10.0,10,93.708359
9.0,9,93.717018
10.0,10,93.723204
10.0,10,93.733647
10.0,10,93.739329
9.0,9,93.745037
10.0,10,93.754287
10.0,10,93.76047
8.0,8,93.766508
9.0,9,93.774065
10.0,10,93.781761
11.0,10,93.790511
10.0,10,93.797702
10.0,10,93.804901
9.0,9,93.811035
9.0,9,93.815224
9.0,9,93.821961
10.0,10,93.828723
9.0,9,93.834857
11.0,11,93.844092
8.0,8,93.850266
12.0,12,93.859668
10.0,10,93.866216
9.0,9,93.8738
10.0,10,93.879842
10.0,10,93.888516
10.0,10,93.895572
10.0,10,93.903675
9.0,9,93.909715
8.0,8,93.915917
10.0,10,93.922469
10.0,10,93.931729
9.0,9,93.937801
8.0,8,93.94537
11.0,10,93.954419
13.0,13,93.964576
9.0,9,93.971125
10.0,10,93.980244
9.0,9,93.989531
8.0,8,93.995257
8.0,8,94.00303
10.0,10,94.011714
9.0,9,94.019178
10.0,10,94.026499
8.0,8,94.032725
9.0,9,94.038826
10.0,10,94.045969
9.0,9,94.052374
8.0,8,94.058605
10.0,10,94.067258
10.0,10,94.073438
9.0,9,94.079598
10.0,10,94.087941
9.0,9,94.094505
9.0,9,94.100062
9.0,9,94.108672
8.0,8,94.114822
10.0,10,94.121125
9.0,9,94.127676
9.0,9,94.134886
8.0,8,94.141008
10.0,10,94.147159
9.0,9,94.154293
10.0,10,94.161885
10.0,10,94.16912
9.0,9,94.176782
10.0,10,94.182948
10.0,10,94.191514
10.0,10,94.197237
10.0,10,94.204893
10.0,10,94.209482
11.0,11,94.218237
8.0,8,94.225446
10.0,10,94.23098
10.0,10,94.240169
10.0,10,94.245834
9.0,9,94.255637
9.0,9,94.261773
11.0,11,94.268947
10.0,10,94.273546
9.0,9,94.281213
9.0,9,94.288943
8.0,8,94.294611
8.0,8,94.300761
9.0,9,94.306853
10.0,10,94.312532
13.0,13,94.323419
9.0,9,94.329465
9.0,9,94.3365
8.0,8,94.341671
10.0,10,94.350223
10.0,10,94.35666
9.0,9,94.362699
12.0,11,94.371317
10.0,10,94.378917
11.0,11,94.385975
10.0,10,94.393615
10.0,10,94.401945
8.0,8,94.408098
11.0,11,94.41739
11.0,11,94.426537
10.0,10,94.432136
10.0,10,94.442235
10.0,10,94.449301
10.0,10,94.457592
10.0,10,94.465205
8.0,8,94.472362
8.0,8,94.479621
10.0,10,94.487859
8.0,8,94.494079
11.0,11,94.502304
10.0,10,94.508647
8.0,8,94.51486
10.0,10,94.523679
10.0,10,94.529825
9.0,9,94.535967
8.0,8,94.541681
10.0,10,94.549989
9.0,9,94.556683
9.0,9,94.562802
11.0,11,94.571527
9.0,9,94.577672
9.0,9,94.585963
9.0,9,94.592513
11.0,11,94.600703
11.0,11,94.606829
8.0,8,94.612957
10.0,10,94.620657
10.0,10,94.626778
10.0,10,94.636018
9.0,9,94.64178
9.0,9,94.64849
10.0,10,94.656277
9.0,9,94.663321
9.0,9,94.667867
10.0,10,94.675543
9.0,9,94.67968
9.0,9,94.687366
9.0,9,94.695043
10.0,10,94.700148
9.0,9,94.706291
10.0,10,94.715597
9.0,9,94.721169
9.0,9,94.728378
10.0,10,94.737577
10.0,10,94.743267
10.0,10,94.751978
9.0,9,94.758019
8.0,8,94.763602
10.0,10,94.772303
10.0,10,94.778428
8.0,8,94.78463
9.0,9,94.789755
9.0,9,94.797442
8.0,8,94.803124
9.0,9,94.807719
9.0,9,94.813828
9.0,9,94.819564
9.0,9,94.827214
10.0,10,94.8344
9.0,9,94.839013
11.0,11,94.849331
10.0,10,94.857938
9.0,9,94.863966
10.0,10,94.870074
10.0,10,94.879133
10.0,10,94.88525
10.0,10,94.892884
10.0,10,94.898575
10.0,10,94.907781
9.0,9,94.914973
11.0,11,94.921076
10.0,10,94.927746
9.0,9,94.935461
9.0,9,94.941031
9.0,9,94.94663
11.0,11,94.953703
9.0,9,94.959743
10.0,10,94.968381
9.0,9,94.97398
10.0,10,94.980015
9.0,9,94.989068
9.0,9,94.994678
9.0,9,95.002266
9.0,9,95.007963
8.0,8,95.014527
9.0,9,95.022095
9.0,9,95.028174
10.0,10,95.035352
9.0,9,95.041898
9.0,9,95.047482
10.0,10,95.053063
10.0,10,95.062261
9.0,9,95.067941
10.0,10,95.076611
9.0,9,95.083238
9.0,9,95.088807
11.0,11,95.097519
8.0,8,95.103648
10.0,10,95.109769
9.0,9,95.11751
9.0,9,95.123547
9.0,9,95.129587
10.0,10,95.138115
12.0,11,95.145401
8.0,8,95.151501
9.0,9,95.159716
10.0,10,95.165301
9.0,9,95.171448
9.0,9,95.17924
10.0,10,95.185781
10.0,10,95.194345
9.0,9,95.200456
10.0,10,95.206096
8.0,8,95.212765
8.0,8,95.217807
11.0,11,95.2265
8.0,8,95.23262
8.0,8,95.238397
9.0,9,95.244524
9.0,9,95.252592
8.0,8,95.258183
9.0,9,95.264215
9.0,9,95.271286
8.0,8,95.27647
9.0,9,95.284015
10.0,10,95.291938
9.0,9,95.298062
10.0,10,95.30529
10.0,10,95.311469
9.0,9,95.317005
10.0,10,95.32313
8.0,8,95.329241
10.0,10,95.333392
9.0,9,95.341027
10.0,10,95.346728
9.0,9,95.351799
8.0,8,95.357915
10.0,10,95.366591
9.0,9,95.372681
10.0,10,95.381001
10.0,10,95.387079
9.0,9,95.393735
9.0,9,95.400377
10.0,10,95.406507
10.0,10,95.415749
10.0,10,95.423409
10.0,10,95.43056
10.0,10,95.435595
10.0,10,95.444301
10.0,10,95.449849
8.0,8,95.455395
10.0,10,95.464046
10.0,10,95.470186
10.0,10,95.478552
10.0,10,95.484679
10.0,10,95.493429
8.0,8,95.499562
10.0,10,95.506783
9.0,9,95.512995
9.0,9,95.520654
9.0,9,95.526349
9.0,9,95.532484
9.0,9,95.539748
8.0,8,95.546612
8.0,8,95.553931
10.0,9,95.562849
9.0,9,95.571595
9.0,9,95.579375
10.0,10,95.586421
9.0,9,95.592597
10.0,10,95.600343
10.0,10,95.609111
11.0,11,95.619521
8.0,8,95.625701
9.0,9,95.632999
10.0,10,95.639818
11.0,11,95.649961
10.0,10,95.659587
10.0,10,95.668255
10.0,10,95.681941
9.0,9,95.690558
11.0,11,95.699207
10.0,10,95.706272
9.0,9,95.713588
10.0,10,95.721236
10.0,10,95.728306
10.0,10,95.735948
9.0,9,95.743342
10.0,10,95.751017
9.0,9,95.757737
10.0,10,95.76284
10.0,10,95.772081
10.0,10,95.777748
10.0,10,95.785418
8.0,8,95.792633
10.0,10,95.798736
9.0,9,95.806494
9.0,9,95.813538
9.0,9,95.819076
9.0,9,95.824742
8.0,8,95.830278
9.0,9,95.836816
9.0,9,95.842882
10.0,10,95.849431
10.0,10,95.856482
9.0,9,95.864135
10.0,10,95.871442
9.0,9,95.877483
10.0,10,95.884146
10.0,10,95.89334
9.0,9,95.899444
10.0,10,95.907736
9.0,9,95.913799
9.0,9,95.919443
10.0,10,95.928639
10.0,10,95.936476
10.0,10,95.94504
10.0,10,95.950718
10.0,10,95.959762
9.0,9,95.965385
9.0,9,95.97211
10.0,10,95.979812
9.0,9,95.985971
10.0,10,95.992653
8.0,8,95.999314
9.0,9,96.007126
9.0,9,96.012271
8.0,8,96.017879
8.0,8,96.022437
10.0,10,96.02807
9.0,9,96.036237
10.0,10,96.041847
9.0,9,96.046405
10.0,10,96.054069
8.0,8,96.05974
10.0,10,96.065842
8.0,8,96.072043
9.0,9,96.080691
9.0,9,96.086904
10.0,10,96.093457
9.0,9,96.101669
10.0,10,96.108265
11.0,11,96.115806
10.0,10,96.122887
10.0,10,96.13159
9.0,9,96.136879
8.0,8,96.141913
10.0,10,96.147448
8.0,8,96.154656
9.0,9,96.160789
9.0,9,96.16702
10.0,10,96.175657
11.0,11,96.181876
12.0,12,96.190421
10.0,10,96.199153
9.0,9,96.205323
8.0,8,96.211434
11.0,11,96.219586
9.0,9,96.226279
9.0,9,96.231398
10.0,10,96.240583
11.0,11,96.249217
10.0,10,96.255248
9.0,9,96.26078
8.0,8,96.267489
8.0,8,96.274128
9.0,9,96.281204
8.0,8,96.287241
9.0,9,96.292813
11.0,11,96.299526
10.0,10,96.305609
10.0,10,96.312323
8.0,8,96.317972
8.0,8,96.322611
10.0,10,96.330182
10.0,10,96.338324
9.0,9,96.343853
9.0,9,96.351036
10.0,10,96.358701
10.0,10,96.365367
10.0,10,96.372367
9.0,9,96.378009
10.0,10,96.38373
10.0,10,96.392982
8.0,8,96.400694
9.0,9,96.407806
10.0,10,96.415057
9.0,9,96.421262
8.0,8,96.427451
11.0,11,96.43717
9.0,9,96.443721
10.0,10,96.450921
8.0,8,96.457103
10.0,10,96.466033
9.0,9,96.473573
11.0,10,96.480637
10.0,10,96.488293
9.0,9,96.493991
12.0,12,96.502255
9.0,9,96.510367
9.0,9,96.516914
9.0,9,96.523519
8.0,8,96.528381
8.0,8,96.533954
10.0,10,96.541007
10.0,10,96.547191
9.0,9,96.553272
10.0,10,96.562915
9.0,9,96.56935
10.0,10,96.576979
10.0,10,96.583131
9.0,9,96.590281
10.0,10,96.598502
8.0,8,96.604054
10.0,10,96.611089
8.0,8,96.617654
10.0,10,96.625328
9.0,9,96.631509
9.0,9,96.637136
9.0,9,96.646329
8.0,8,96.651988
9.0,9,96.658156
8.0,8,96.665023
13.0,13,96.674104
10.0,10,96.68287
9.0,9,96.689043
10.0,10,96.696428
10.0,10,96.704932
9.0,9,96.711142
9.0,9,96.717237
8.0,8,96.723286
10.0,10,96.731876
8.0,8,96.737494
10.0,10,96.743174
9.0,9,96.75087
9.0,9,96.758124
9.0,9,96.764325
9.0,9,96.770447
11.0,11,96.779238
9.0,9,96.785363
9.0,9,96.792615
10.0,10,96.800319
9.0,9,96.805854
10.0,10,96.813532
9.0,9,96.82074
9.0,9,96.829538
9.0,9,96.83964
9.0,9,96.848807
10.0,10,96.856047
11.0,10,96.868443
10.0,10,96.877494
9.0,9,96.88461
9.0,9,96.89073
9.0,9,96.89746
10.0,10,96.905519
9.0,9,96.912568
8.0,8,96.920203
9.0,9,96.927973
9.0,9,96.936617
10.0,10,96.948903
8.0,8,96.954961
10.0,10,96.961499
9.0,9,96.970069
8.0,8,96.97611
8.0,8,96.981698
9.0,9,96.987829
9.0,9,96.994089
8.0,8,96.999691
9.0,9,97.0064
9.0,9,97.014504
10.0,10,97.020589
8.0,8,97.026889
11.0,10,97.034935
10.0,10,97.040481
8.0,8,97.046595
10.0,10,97.055304
8.0,8,97.061977
10.0,10,97.067023
9.0,9,97.073185
9.0,9,97.080847
8.0,8,97.089589
10.0,10,97.095802
