#{"t_start": 1760168200.6778426, "env_id": "None"}
r,l,t
10.0,10,51.451831
10.0,10,51.459512
10.0,10,51.465556
10.0,10,51.472705
8.0,8,51.479438
10.0,10,51.48599
12.0,12,51.494062
10.0,10,51.510174
9.0,9,51.520837
9.0,9,51.529101
8.0,8,51.539214
9.0,9,51.552845
10.0,10,51.569829
10.0,10,51.577101
10.0,10,51.585962
9.0,9,51.602078
9.0,9,51.608706
9.0,9,51.61696
9.0,9,51.622712
9.0,9,51.628293
9.0,9,51.635379
9.0,9,51.643052
9.0,9,51.648736
9.0,9,51.655039
10.0,10,51.663669
9.0,9,51.66826
9.0,9,51.675198
10.0,10,51.682455
9.0,9,51.6887
10.0,10,51.695297
8.0,8,51.702
10.0,10,51.709068
9.0,9,51.714747
10.0,10,51.722017
8.0,8,51.726551
10.0,10,51.732661
10.0,10,51.739923
8.0,8,51.74712
10.0,10,51.753859
8.0,8,51.759487
9.0,9,51.76508
9.0,9,51.77334
10.0,10,51.778918
10.0,10,51.788587
9.0,9,51.794634
10.0,10,51.800721
10.0,10,51.80947
10.0,10,51.81563
10.0,10,51.822885
9.0,9,51.829005
10.0,10,51.836231
9.0,9,51.843924
9.0,9,51.850044
11.0,11,51.857715
8.0,8,51.86233
10.0,10,51.868028
11.0,11,51.87572
9.0,9,51.881842
12.0,12,51.891182
10.0,10,51.899832
8.0,8,51.903984
8.0,8,51.910094
8.0,8,51.915762
10.0,10,51.92198
9.0,9,51.930733
9.0,9,51.936892
10.0,10,51.943038
9.0,9,51.950733
10.0,10,51.957624
9.0,9,51.962795
9.0,9,51.969929
9.0,9,51.977196
9.0,9,51.981809
9.0,9,51.988487
8.0,8,51.993015
10.0,10,52.002228
9.0,9,52.007916
10.0,10,52.017229
9.0,9,52.023299
10.0,10,52.028976
9.0,9,52.036652
10.0,10,52.042838
10.0,10,52.051575
9.0,9,52.057215
9.0,9,52.063254
10.0,10,52.070879
8.0,8,52.076923
10.0,10,52.083647
10.0,10,52.092264
10.0,10,52.098288
10.0,10,52.106898
10.0,10,52.113051
9.0,9,52.119248
10.0,10,52.127883
11.0,11,52.137093
11.0,11,52.14413
8.0,8,52.150315
10.0,10,52.157048
9.0,9,52.16315
11.0,11,52.171915
9.0,9,52.178105
9.0,9,52.183908
11.0,11,52.193124
9.0,9,52.198823
9.0,9,52.206446
10.0,10,52.212122
9.0,9,52.2194
10.0,10,52.227555
9.0,9,52.234184
9.0,9,52.240327
9.0,9,52.247478
9.0,9,52.25358
11.0,11,52.261255
11.0,11,52.267359
9.0,9,52.276587
8.0,8,52.282791
9.0,9,52.288339
10.0,10,52.294029
8.0,8,52.300222
10.0,10,52.308977
11.0,11,52.316744
10.0,10,52.322342
8.0,8,52.327889
10.0,10,52.335958
8.0,8,52.341513
10.0,10,52.347049
9.0,9,52.35158
10.0,10,52.360205
9.0,9,52.366349
10.0,10,52.375093
10.0,10,52.381345
10.0,10,52.389936
9.0,9,52.39561
9.0,9,52.401757
11.0,11,52.410298
9.0,9,52.416842
9.0,9,52.422959
10.0,10,52.431728
10.0,10,52.437857
12.0,12,52.446973
12.0,12,52.455347
10.0,10,52.464094
10.0,10,52.468688
10.0,10,52.476384
10.0,10,52.483063
10.0,10,52.491109
10.0,10,52.496714
10.0,10,52.505852
9.0,9,52.511446
8.0,8,52.517056
10.0,10,52.525779
9.0,9,52.531881
9.0,9,52.53802
9.0,9,52.54436
9.0,9,52.551012
9.0,9,52.557739
11.0,11,52.566447
9.0,9,52.573681
10.0,10,52.579997
10.0,10,52.588552
10.0,10,52.594702
11.0,11,52.603515
10.0,10,52.611853
9.0,9,52.617978
11.0,11,52.626058
9.0,9,52.632601
9.0,9,52.640242
9.0,9,52.649214
9.0,9,52.658081
10.0,10,52.664995
8.0,8,52.671126
8.0,8,52.677341
9.0,9,52.682899
9.0,9,52.690542
10.0,10,52.696733
9.0,9,52.704425
9.0,9,52.711651
9.0,9,52.719191
9.0,9,52.724744
10.0,10,52.732402
10.0,10,52.740099
8.0,8,52.744719
9.0,9,52.749331
8.0,8,52.755478
10.0,10,52.76271
10.0,10,52.768852
9.0,9,52.775183
10.0,10,52.782239
8.0,8,52.787796
9.0,9,52.79348
10.0,10,52.801158
9.0,9,52.808367
10.0,10,52.816577
9.0,9,52.821608
9.0,9,52.827211
10.0,10,52.835917
10.0,10,52.842621
9.0,9,52.848223
9.0,9,52.855891
10.0,10,52.863562
9.0,9,52.869728
8.0,8,52.876049
10.0,10,52.883784
10.0,10,52.891454
9.0,9,52.899114
10.0,10,52.904821
8.0,8,52.9116
10.0,10,52.918795
10.0,10,52.924934
10.0,10,52.932127
9.0,9,52.939796
10.0,10,52.946013
9.0,9,52.953173
11.0,11,52.959286
9.0,9,52.968064
10.0,10,52.974288
8.0,8,52.98003
9.0,9,52.986582
9.0,9,52.994136
9.0,9,53.000215
9.0,9,53.00693
9.0,9,53.013469
8.0,8,53.019496
10.0,10,53.027622
9.0,9,53.033661
9.0,9,53.040346
12.0,12,53.048498
8.0,8,53.054606
9.0,9,53.063213
11.0,11,53.069382
11.0,11,53.078663
9.0,9,53.084702
12.0,12,53.092293
8.0,8,53.098438
10.0,10,53.107298
10.0,10,53.113911
10.0,10,53.121771
9.0,9,53.12792
9.0,9,53.135174
8.0,8,53.140383
9.0,9,53.148489
9.0,9,53.154544
9.0,9,53.160716
9.0,9,53.167944
9.0,9,53.175727
10.0,10,53.181266
9.0,9,53.185315
10.0,10,53.192965
9.0,9,53.19861
10.0,10,53.205392
9.0,9,53.212089
8.0,8,53.217834
8.0,8,53.224018
9.0,9,53.230231
10.0,10,53.237266
9.0,9,53.241804
9.0,9,53.247331
9.0,9,53.254914
10.0,10,53.264086
10.0,10,53.270164
10.0,10,53.27888
9.0,9,53.284923
10.0,10,53.292743
9.0,9,53.299293
9.0,9,53.306024
8.0,8,53.312564
9.0,9,53.318593
9.0,9,53.32671
10.0,10,53.332847
10.0,10,53.342237
9.0,9,53.351484
9.0,9,53.361314
10.0,10,53.369887
10.0,10,53.374511
8.0,8,53.380038
10.0,10,53.387087
10.0,10,53.391139
9.0,9,53.397254
10.0,10,53.405065
9.0,9,53.410595
10.0,10,53.417173
9.0,9,53.423209
9.0,9,53.429343
8.0,8,53.435637
8.0,8,53.441212
9.0,9,53.448938
10.0,10,53.457049
10.0,10,53.463164
9.0,9,53.470737
9.0,9,53.477322
9.0,9,53.48295
9.0,9,53.488993
10.0,10,53.496078
10.0,10,53.502283
9.0,9,53.509938
11.0,11,53.516598
10.0,10,53.524257
10.0,10,53.52983
9.0,9,53.536564
10.0,10,53.541671
11.0,11,53.550918
8.0,8,53.557048
9.0,9,53.562646
9.0,9,53.569201
9.0,9,53.577773
9.0,9,53.583371
9.0,9,53.590563
10.0,10,53.598111
10.0,10,53.605411
10.0,10,53.613062
9.0,9,53.619186
10.0,10,53.624882
10.0,10,53.633646
10.0,10,53.638308
9.0,9,53.644786
10.0,10,53.650894
10.0,10,53.658158
8.0,8,53.664305
9.0,9,53.671155
11.0,11,53.678406
10.0,10,53.684101
8.0,8,53.688282
9.0,9,53.694388
10.0,10,53.700497
10.0,10,53.708147
11.0,11,53.71639
10.0,10,53.723033
8.0,8,53.729196
9.0,9,53.736381
10.0,10,53.742412
9.0,9,53.7506
9.0,9,53.756737
10.0,10,53.762871
11.0,11,53.772068
10.0,10,53.780345
11.0,11,53.786978
9.0,9,53.794626
10.0,10,53.800996
9.0,9,53.806495
8.0,8,53.812763
10.0,10,53.820494
9.0,9,53.827157
10.0,10,53.835381
8.0,8,53.841366
10.0,10,53.84704
10.0,10,53.854719
9.0,9,53.861946
9.0,9,53.868159
9.0,9,53.875345
10.0,10,53.882966
9.0,9,53.889651
9.0,9,53.894793
11.0,11,53.903591
10.0,10,53.912331
9.0,9,53.918452
8.0,8,53.924168
10.0,10,53.93032
10.0,10,53.937644
10.0,10,53.942221
10.0,10,53.949872
8.0,8,53.955531
12.0,12,53.964279
10.0,10,53.970904
8.0,8,53.976442
10.0,10,53.985119
9.0,9,53.990654
9.0,9,53.99638
8.0,8,54.001499
10.0,10,54.010699
9.0,9,54.01791
10.0,10,54.025563
11.0,11,54.032282
9.0,9,54.040342
9.0,9,54.046457
9.0,9,54.050979
10.0,10,54.058525
10.0,10,54.063559
10.0,10,54.072246
9.0,9,54.078431
9.0,9,54.084584
10.0,10,54.093401
10.0,10,54.098724
10.0,10,54.107919
11.0,11,54.115173
10.0,10,54.122843
9.0,9,54.129186
10.0,10,54.137744
10.0,10,54.143853
9.0,9,54.149422
10.0,10,54.159532
10.0,10,54.166619
9.0,9,54.174177
10.0,10,54.180759
8.0,8,54.18679
10.0,10,54.19439
8.0,8,54.199962
10.0,10,54.207049
10.0,10,54.214748
9.0,9,54.221973
8.0,8,54.227164
9.0,9,54.232753
11.0,11,54.240879
10.0,10,54.247057
9.0,9,54.255796
9.0,9,54.262503
10.0,10,54.268064
9.0,9,54.275738
9.0,9,54.281414
10.0,10,54.287581
9.0,9,54.29646
9.0,9,54.302594
12.0,12,54.311655
9.0,9,54.31729
9.0,9,54.323429
10.0,10,54.332284
9.0,9,54.338377
9.0,9,54.344042
10.0,10,54.351679
12.0,12,54.360363
8.0,8,54.367469
10.0,10,54.373074
10.0,10,54.38216
9.0,9,54.387704
9.0,9,54.394624
12.0,12,54.402673
9.0,9,54.409784
9.0,9,54.415917
10.0,10,54.42311
8.0,8,54.429302
8.0,8,54.435343
10.0,10,54.442513
10.0,10,54.448627
10.0,10,54.457343
10.0,10,54.464614
10.0,10,54.472868
9.0,9,54.47902
11.0,11,54.486227
10.0,10,54.493531
10.0,10,54.501037
10.0,10,54.505638
9.0,9,54.513248
9.0,9,54.517302
8.0,8,54.523445
9.0,9,54.529234
10.0,10,54.536924
10.0,10,54.542587
10.0,10,54.549801
10.0,10,54.55749
10.0,10,54.565283
9.0,9,54.572325
10.0,10,54.578171
10.0,10,54.587225
9.0,9,54.593341
9.0,9,54.598961
9.0,9,54.607582
10.0,10,54.613714
8.0,8,54.620418
10.0,10,54.627135
10.0,10,54.63481
10.0,10,54.641891
10.0,10,54.6491
12.0,12,54.65792
11.0,11,54.666575
9.0,9,54.672191
9.0,9,54.678333
10.0,10,54.687018
12.0,12,54.694718
10.0,10,54.700437
9.0,9,54.709599
10.0,10,54.715223
10.0,10,54.724285
10.0,10,54.730906
9.0,9,54.736944
9.0,9,54.745029
10.0,10,54.752678
10.0,10,54.760465
10.0,10,54.766502
8.0,8,54.773042
10.0,10,54.780168
11.0,11,54.787826
10.0,10,54.795468
10.0,10,54.802012
10.0,10,54.810705
9.0,9,54.816836
9.0,9,54.823128
8.0,8,54.828694
10.0,10,54.836762
10.0,10,54.842902
10.0,10,54.851665
10.0,10,54.857963
9.0,9,54.865658
12.0,12,54.873845
11.0,11,54.87994
8.0,8,54.8868
10.0,10,54.894546
8.0,8,54.900723
10.0,10,54.906866
10.0,10,54.915638
10.0,10,54.92171
10.0,10,54.930264
9.0,9,54.934852
9.0,9,54.941006
9.0,9,54.948705
10.0,10,54.95541
9.0,9,54.961447
8.0,8,54.967068
9.0,9,54.975849
10.0,10,54.983516
10.0,10,54.991037
10.0,10,54.997154
8.0,8,55.003319
10.0,10,55.012069
12.0,12,55.020354
9.0,9,55.02701
9.0,9,55.033131
10.0,10,55.041884
10.0,10,55.048015
10.0,10,55.056575
10.0,10,55.061188
9.0,9,55.067317
9.0,9,55.076037
9.0,9,55.082168
9.0,9,55.087863
9.0,9,55.094461
10.0,10,55.102592
8.0,8,55.107618
9.0,9,55.114154
12.0,12,55.122769
10.0,10,55.131306
9.0,9,55.13743
8.0,8,55.143316
9.0,9,55.148988
9.0,9,55.155123
9.0,9,55.163333
10.0,10,55.168469
10.0,10,55.177664
10.0,10,55.185307
10.0,10,55.193502
10.0,10,55.199214
10.0,10,55.206891
12.0,12,55.215666
11.0,11,55.221844
10.0,10,55.230608
10.0,10,55.236724
9.0,9,55.243944
9.0,9,55.250702
8.0,8,55.257297
9.0,9,55.262845
8.0,8,55.26897
10.0,10,55.276169
9.0,9,55.282314
10.0,10,55.2895
9.0,9,55.297168
8.0,8,55.303312
10.0,10,55.308985
9.0,9,55.315123
8.0,8,55.320898
9.0,9,55.330117
9.0,9,55.336809
10.0,10,55.341928
9.0,9,55.351254
9.0,9,55.356807
10.0,10,55.363874
9.0,9,55.371521
10.0,10,55.378556
9.0,9,55.38418
9.0,9,55.392758
9.0,9,55.399452
10.0,10,55.404603
10.0,10,55.413747
10.0,10,55.419364
11.0,11,55.426522
9.0,9,55.433706
9.0,9,55.441336
10.0,10,55.447026
9.0,9,55.45219
9.0,9,55.457795
8.0,8,55.463478
8.0,8,55.469583
10.0,10,55.477426
12.0,12,55.484632
8.0,8,55.490756
8.0,8,55.496426
10.0,10,55.504063
10.0,10,55.511282
9.0,9,55.517029
10.0,10,55.524584
10.0,10,55.531679
10.0,10,55.53996
8.0,8,55.545068
9.0,9,55.551279
9.0,9,55.558475
9.0,9,55.566147
9.0,9,55.572898
10.0,10,55.579436
10.0,10,55.58799
9.0,9,55.593573
8.0,8,55.599713
9.0,9,55.605383
10.0,10,55.615155
10.0,10,55.621159
8.0,8,55.627276
11.0,11,55.634496
8.0,8,55.639102
8.0,8,55.645245
9.0,9,55.649516
10.0,10,55.65856
10.0,10,55.664753
9.0,9,55.672907
11.0,11,55.679031
10.0,10,55.686153
9.0,9,55.693557
10.0,10,55.700794
10.0,10,55.708456
10.0,10,55.716002
8.0,8,55.722548
10.0,10,55.728083
10.0,10,55.73732
9.0,9,55.743021
9.0,9,55.749194
10.0,10,55.757804
11.0,11,55.764846
8.0,8,55.769873
10.0,10,55.779128
10.0,10,55.784675
9.0,9,55.793274
10.0,10,55.799314
10.0,10,55.808463
10.0,10,55.812992
10.0,10,55.823163
10.0,10,55.829705
10.0,10,55.837809
9.0,9,55.843357
8.0,8,55.850466
9.0,9,55.856497
9.0,9,55.862529
9.0,9,55.869612
8.0,8,55.875767
10.0,10,55.881963
8.0,8,55.888007
8.0,8,55.894554
9.0,9,55.90017
10.0,10,55.910455
9.0,9,55.91669
9.0,9,55.922846
9.0,9,55.930091
8.0,8,55.936236
9.0,9,55.942886
9.0,9,55.949124
8.0,8,55.954146
10.0,10,55.96275
9.0,9,55.969101
9.0,9,55.974825
9.0,9,55.979504
10.0,10,55.987134
8.0,8,55.992667
9.0,9,55.998801
9.0,9,56.004911
10.0,10,56.01276
9.0,9,56.019301
10.0,10,56.026376
9.0,9,56.032519
9.0,9,56.039739
10.0,10,56.047549
9.0,9,56.054735
10.0,10,56.06086
12.0,12,56.069578
11.0,11,56.077808
8.0,8,56.084486
10.0,10,56.092163
9.0,9,56.096762
10.0,10,56.102463
9.0,9,56.111779
11.0,11,56.117367
10.0,10,56.125921
8.0,8,56.131965
10.0,10,56.138072
11.0,11,56.146256
10.0,10,56.153347
9.0,9,56.159471
8.0,8,56.166652
8.0,8,56.172769
10.0,10,56.178517
11.0,11,56.187562
9.0,9,56.193094
9.0,9,56.200775
10.0,10,56.208005
10.0,10,56.215558
10.0,10,56.22171
10.0,10,56.230473
9.0,9,56.236612
9.0,9,56.242826
8.0,8,56.248888
12.0,12,56.256996
9.0,9,56.263034
9.0,9,56.270642
10.0,10,56.276191
9.0,9,56.281226
8.0,8,56.286271
8.0,8,56.290323
11.0,11,56.29795
10.0,10,56.305486
11.0,11,56.311016
10.0,10,56.319793
10.0,10,56.32747
10.0,10,56.33469
9.0,9,56.342462
9.0,9,56.348112
10.0,10,56.355796
8.0,8,56.362871
10.0,10,56.368493
9.0,9,56.37677
10.0,10,56.382491
10.0,10,56.391178
10.0,10,56.39722
10.0,10,56.405451
9.0,9,56.411244
9.0,9,56.417402
10.0,10,56.425069
9.0,9,56.432258
9.0,9,56.438387
9.0,9,56.444056
10.0,10,56.45172
9.0,9,56.458782
8.0,8,56.464889
8.0,8,56.47102
9.0,9,56.476715
9.0,9,56.485788
9.0,9,56.492491
8.0,8,56.497103
10.0,10,56.503247
9.0,9,56.51049
9.0,9,56.515071
8.0,8,56.519665
9.0,9,56.525342
10.0,10,56.531477
10.0,10,56.538712
9.0,9,56.546445
10.0,10,56.553766
9.0,9,56.559906
9.0,9,56.567611
9.0,9,56.575526
10.0,10,56.581567
8.0,8,56.587718
9.0,9,56.593846
10.0,10,56.601007
9.0,9,56.607229
10.0,10,56.61599
8.0,8,56.620573
9.0,9,56.628256
9.0,9,56.633953
10.0,10,56.643146
9.0,9,56.649748
11.0,11,56.657864
10.0,10,56.662991
9.0,9,56.669678
8.0,8,56.67476
8.0,8,56.680313
10.0,10,56.688026
10.0,10,56.693718
8.0,8,56.699852
9.0,9,56.708426
10.0,10,56.714496
9.0,9,56.720537
9.0,9,56.729163
10.0,10,56.735702
10.0,10,56.744248
9.0,9,56.750331
11.0,11,56.757527
9.0,9,56.765195
9.0,9,56.771933
10.0,10,56.781026
10.0,10,56.787096
10.0,10,56.793228
11.0,11,56.800442
9.0,9,56.808213
9.0,9,56.814368
10.0,10,56.820539
11.0,11,56.827617
10.0,10,56.835276
10.0,10,56.841087
8.0,8,56.845684
9.0,9,56.851372
10.0,10,56.859025
10.0,10,56.864698
9.0,9,56.873971
10.0,10,56.880173
10.0,10,56.888331
9.0,9,56.894496
9.0,9,56.900192
10.0,10,56.907901
9.0,9,56.915111
10.0,10,56.921246
9.0,9,56.930008
10.0,10,56.93576
10.0,10,56.944374
10.0,10,56.950504
9.0,9,56.957729
10.0,10,56.965415
11.0,11,56.974299
10.0,10,56.980485
10.0,10,56.988189
10.0,10,56.993861
9.0,9,57.000682
10.0,10,57.008765
9.0,9,57.014907
9.0,9,57.022124
8.0,8,57.026736
8.0,8,57.03347
9.0,9,57.041595
9.0,9,57.046207
8.0,8,57.051883
8.0,8,57.05954
9.0,9,57.065639
9.0,9,57.071891
10.0,10,57.079547
9.0,9,57.08569
9.0,9,57.091844
8.0,8,57.098556
10.0,10,57.106525
9.0,9,57.112616
10.0,10,57.119837
10.0,10,57.125967
9.0,9,57.132793
8.0,8,57.138381
10.0,10,57.14714
10.0,10,57.153275
9.0,9,57.159368
10.0,10,57.165637
12.0,12,57.173583
10.0,10,57.182304
9.0,9,57.188448
10.0,10,57.195683
9.0,9,57.203389
10.0,10,57.209529
10.0,10,57.218298
9.0,9,57.224415
9.0,9,57.230696
10.0,10,57.239343
8.0,8,57.245006
10.0,10,57.251139
8.0,8,57.257222
9.0,9,57.262801
9.0,9,57.270029
9.0,9,57.276224
11.0,11,57.284761
9.0,9,57.289803
8.0,8,57.29656
11.0,11,57.304859
10.0,10,57.310434
9.0,9,57.31657
9.0,9,57.32533
9.0,9,57.331516
10.0,10,57.33874
10.0,10,57.346382
9.0,9,57.35393
9.0,9,57.359528
10.0,10,57.367792
10.0,10,57.37334
11.0,11,57.379879
9.0,9,57.385407
8.0,8,57.39156
9.0,9,57.398842
10.0,10,57.405002
12.0,12,57.414219
10.0,10,57.421444
8.0,8,57.428154
11.0,11,57.435268
9.0,9,57.443316
10.0,10,57.449936
9.0,9,57.455969
8.0,8,57.461002
10.0,10,57.4697
10.0,10,57.475286
8.0,8,57.480898
9.0,9,57.487437
10.0,10,57.495107
10.0,10,57.50273
10.0,10,57.508403
9.0,9,57.514543
8.0,8,57.5207
9.0,9,57.529569
10.0,10,57.535701
10.0,10,57.54294
10.0,10,57.550613
8.0,8,57.556475
9.0,9,57.562682
9.0,9,57.570238
10.0,10,57.577378
8.0,8,57.581984
10.0,10,57.590253
9.0,9,57.597563
9.0,9,57.603691
9.0,9,57.609334
9.0,9,57.617009
11.0,11,57.624185
10.0,10,57.631901
10.0,10,57.639112
11.0,11,57.648335
9.0,9,57.654007
9.0,9,57.662751
10.0,10,57.669844
9.0,9,57.676378
8.0,8,57.680427
9.0,9,57.689199
8.0,8,57.695935
9.0,9,57.701499
9.0,9,57.707525
8.0,8,57.713563
10.0,10,57.721193
10.0,10,57.727919
10.0,10,57.736082
10.0,10,57.742219
10.0,10,57.749463
8.0,8,57.7556
11.0,11,57.762911
11.0,11,57.771466
10.0,10,57.779036
10.0,10,57.786686
8.0,8,57.792427
8.0,8,57.798478
10.0,10,57.806654
9.0,9,57.812801
9.0,9,57.818919
9.0,9,57.825091
10.0,10,57.833755
8.0,8,57.839426
9.0,9,57.845555
9.0,9,57.851704
8.0,8,57.857403
10.0,10,57.865149
8.0,8,57.872346
9.0,9,57.87693
9.0,9,57.884601
9.0,9,57.892474
10.0,10,57.899112
10.0,10,57.907386
10.0,10,57.913517
9.0,9,57.919587
9.0,9,57.928862
10.0,10,57.936065
10.0,10,57.943735
10.0,10,57.950373
9.0,9,57.956487
10.0,10,57.964786
10.0,10,57.971393
9.0,9,57.978642
10.0,10,57.984784
8.0,8,57.991488
9.0,9,57.996634
9.0,9,58.004332
10.0,10,58.01156
11.0,11,58.019198
8.0,8,58.02591
9.0,9,58.031498
9.0,9,58.037542
9.0,9,58.046116
9.0,9,58.052159
10.0,10,58.058536
9.0,9,58.06774
9.0,9,58.073402
10.0,10,58.079543
9.0,9,58.088773
10.0,10,58.09496
11.0,11,58.104775
10.0,10,58.110913
8.0,8,58.117057
9.0,9,58.124412
8.0,8,58.130556
9.0,9,58.136244
8.0,8,58.142388
10.0,10,58.148536
9.0,9,58.155676
10.0,10,58.16224
10.0,10,58.170294
9.0,9,58.175827
10.0,10,58.181982
9.0,9,58.189754
10.0,10,58.195424
9.0,9,58.201559
9.0,9,58.210243
10.0,10,58.216398
9.0,9,58.222679
8.0,8,58.229861
9.0,9,58.235991
11.0,11,58.242103
10.0,10,58.249314
9.0,9,58.255046
11.0,11,58.262653
9.0,9,58.268777
9.0,9,58.274966
10.0,10,58.283609
10.0,10,58.289237
10.0,10,58.297297
9.0,9,58.303334
11.0,11,58.310441
10.0,10,58.315474
12.0,12,58.322595
10.0,10,58.328635
10.0,10,58.334231
10.0,10,58.34146
10.0,10,58.347643
10.0,10,58.35502
10.0,10,58.361059
10.0,10,58.368109
10.0,10,58.372678
10.0,10,58.381887
8.0,8,58.388043
9.0,9,58.392647
10.0,10,58.401858
10.0,10,58.408046
10.0,10,58.416806
10.0,10,58.422985
9.0,9,58.428542
9.0,9,58.435613
10.0,10,58.443302
10.0,10,58.451116
9.0,9,58.456673
9.0,9,58.462711
10.0,10,58.471401
9.0,9,58.477594
8.0,8,58.483638
9.0,9,58.49021
9.0,9,58.497416
10.0,10,58.506619
10.0,10,58.512309
9.0,9,58.520069
10.0,10,58.527177
9.0,9,58.533218
8.0,8,58.538787
9.0,9,58.546342
10.0,10,58.552789
10.0,10,58.561551
10.0,10,58.569224
10.0,10,58.576442
10.0,10,58.584223
10.0,10,58.59179
9.0,9,58.597826
9.0,9,58.602963
10.0,10,58.612072
9.0,9,58.61869
9.0,9,58.623293
9.0,9,58.62943
10.0,10,58.640098
10.0,10,58.645734
8.0,8,58.653016
10.0,10,58.662574
11.0,11,58.671703
10.0,10,58.678985
9.0,9,58.685326
10.0,10,58.69287
11.0,11,58.703105
9.0,9,58.710146
9.0,9,58.717734
9.0,9,58.725289
10.0,10,58.736042
9.0,9,58.743252
9.0,9,58.749502
9.0,9,58.757618
9.0,9,58.763745
9.0,9,58.76991
10.0,10,58.777149
8.0,8,58.784387
8.0,8,58.788941
9.0,9,58.795049
9.0,9,58.802291
9.0,9,58.808424
11.0,11,58.817719
11.0,11,58.826517
10.0,10,58.832674
8.0,8,58.838454
10.0,10,58.846114
8.0,8,58.853384
9.0,9,58.859486
9.0,9,58.865623
11.0,11,58.87284
10.0,10,58.881987
9.0,9,58.887577
10.0,10,58.892697
8.0,8,58.899893
10.0,10,58.907553
9.0,9,58.914261
8.0,8,58.919393
9.0,9,58.925507
10.0,10,58.934252
10.0,10,58.940402
11.0,11,58.949065
10.0,10,58.957683
10.0,10,58.964908
10.0,10,58.972554
11.0,11,58.979363
9.0,9,58.987049
9.0,9,58.993292
10.0,10,58.99996
9.0,9,59.006692
9.0,9,59.013973
11.0,11,59.022177
10.0,10,59.027884
10.0,10,59.036595
10.0,10,59.042256
10.0,10,59.050006
10.0,10,59.057207
9.0,9,59.061804
10.0,10,59.071051
10.0,10,59.075659
10.0,10,59.083983
10.0,10,59.09053
10.0,10,59.099103
9.0,9,59.104733
9.0,9,59.11149
10.0,10,59.119682
9.0,9,59.125808
10.0,10,59.13376
10.0,10,59.139895
9.0,9,59.146635
8.0,8,59.152231
10.0,10,59.160294
9.0,9,59.166414
9.0,9,59.172985
10.0,10,59.180539
10.0,10,59.186117
10.0,10,59.195358
9.0,9,59.201467
10.0,10,59.20909
9.0,9,59.215147
9.0,9,59.221701
10.0,10,59.228851
9.0,9,59.236556
10.0,10,59.243768
10.0,10,59.25251
9.0,9,59.258196
10.0,10,59.267369
10.0,10,59.273023
10.0,10,59.280775
9.0,9,59.286925
10.0,10,59.293956
11.0,11,59.302672
9.0,9,59.307286
10.0,10,59.316865
9.0,9,59.321439
8.0,8,59.327586
8.0,8,59.333284
10.0,10,59.340975
10.0,10,59.34816
9.0,9,59.354239
9.0,9,59.361926
9.0,9,59.36762
10.0,10,59.373748
10.0,10,59.382548
10.0,10,59.388673
10.0,10,59.397417
11.0,11,59.405093
10.0,10,59.412189
8.0,8,59.418334
11.0,11,59.427064
10.0,10,59.432729
10.0,10,59.441437
8.0,8,59.446075
10.0,10,59.452151
10.0,10,59.46133
10.0,10,59.467354
9.0,9,59.476179
12.0,12,59.484503
10.0,10,59.490543
10.0,10,59.499214
9.0,9,59.505877
9.0,9,59.511562
9.0,9,59.517704
8.0,8,59.523415
10.0,10,59.532597
9.0,9,59.538125
8.0,8,59.545347
9.0,9,59.55148
10.0,10,59.558721
15.0,15,59.568822
9.0,9,59.575588
10.0,10,59.581577
9.0,9,59.588795
10.0,10,59.594472
9.0,9,59.600151
10.0,10,59.609426
8.0,8,59.615048
8.0,8,59.619667
9.0,9,59.624258
11.0,11,59.633082
10.0,10,59.640898
8.0,8,59.645996
10.0,10,59.653141
10.0,10,59.660783
9.0,9,59.667988
10.0,10,59.674716
12.0,12,59.682568
8.0,8,59.688682
9.0,9,59.701499
12.0,12,59.716999
10.0,10,59.730409
9.0,9,59.73921
10.0,10,59.756919
10.0,10,59.7655
10.0,10,59.774858
10.0,10,59.784978
9.0,9,59.795318
10.0,10,59.805367
9.0,9,59.810347
9.0,9,59.814911
10.0,10,59.822176
9.0,9,59.828345
10.0,10,59.835572
8.0,8,59.841806
10.0,10,59.848439
10.0,10,59.856491
9.0,9,59.862516
10.0,10,59.870743
10.0,10,59.880185
10.0,10,59.887385
10.0,10,59.896121
8.0,8,59.900692
10.0,10,59.905875
9.0,9,59.912553
9.0,9,59.919735
9.0,9,59.926391
9.0,9,59.931557
9.0,9,59.940517
10.0,10,59.946111
8.0,8,59.950637
8.0,8,59.955168
11.0,11,59.963887
11.0,11,59.972493
9.0,9,59.978882
10.0,10,59.983924
10.0,10,59.992046
10.0,10,59.996636
10.0,10,60.00434
10.0,10,60.010897
9.0,9,60.019476
9.0,9,60.023997
10.0,10,60.03005
10.0,10,60.03765
10.0,10,60.043689
9.0,9,60.052315
10.0,10,60.058442
11.0,11,60.067186
10.0,10,60.073388
8.0,8,60.079429
10.0,10,60.086494
9.0,9,60.093541
8.0,8,60.09971
10.0,10,60.108345
10.0,10,60.115009
9.0,9,60.121049
8.0,8,60.126602
10.0,10,60.135271
10.0,10,60.141898
10.0,10,60.149503
10.0,10,60.156549
11.0,11,60.165628
10.0,10,60.174425
9.0,9,60.180481
8.0,8,60.186021
8.0,8,60.192058
9.0,9,60.197146
11.0,11,60.206032
10.0,10,60.211569
9.0,9,60.21811
9.0,9,60.224745
8.0,8,60.230776
10.0,10,60.237317
10.0,10,60.242922
9.0,9,60.249069
